Tenure Months,Monthly Charges,Total Charges,Churn Value,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Avg Monthly Charge,Is New Customer,High Monthly Charge
-0.18016108246950976,0.8792692876465931,0.08839171413894187,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.7918952031014411,0,1
1.5310852911355222,0.829408622592234,1.8017652942292488,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.866710781904742,0,1
0.5532302205040753,1.3163811179564737,1.156308032787496,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.3853026247018503,0,1
-0.38388088885106114,0.8427047999400633,-0.10515722680056393,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.7988222380709895,0,1
0.5939741817803856,-0.8143313020331343,-0.2155202711954064,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,-0.8816729100834122,0,0
1.4495973685829016,1.3446354948206103,2.1573403317268434,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.3480129009909174,0,1
1.4088534073065913,1.3030849406086444,2.0981770926568917,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1.333864482646549,0,1
-0.7505765403378537,0.16127571086382367,-0.6008534032140167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0.03362280588341771,0,1
1.0014137945434884,0.31584377253233625,0.7654821168283868,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1887752843293124,0,1
0.9199258719908678,1.2000395661629695,1.3964904887881047,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1.1352478632252687,0,1
-1.2802480369298874,-1.4808021915930663,-0.9984294873891606,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,-1.4759409366003995,1,0
-0.38388088885106114,1.0670777926846788,-0.0872891344640015,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.8571605793667029,0,1
0.5939741817803856,1.3064089849456015,1.2582002778524124,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1.4729480523458838,0,1
0.22727853029359305,-1.485788258098502,-0.685252565287706,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,-1.510291946920202,0,0
-1.2395040756535771,-0.2741740972775785,-0.9551931158093303,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.18799601287126097,1,0
-0.7098325790615434,0.126373245325772,-0.5182631097472388,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3017267536262194,0,1
-0.26164900502213034,0.14133144484207977,-0.20632151254806488,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1667542881588576,0,1
0.10504664646466222,-1.499084435446331,-0.6851202090481758,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.4554474078186002,0,0
-1.1987601143772668,-1.4874502802669807,-0.9740759393156236,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,-1.31360189798245,1,0
0.3902543753988342,0.9839766842607471,0.7638276638342606,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1.0199626206933488,0,1
-0.9135523854430948,-0.3273588066688946,-0.7563940440351309,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.26220814481089477,1,0
1.1643896396487294,0.9607083739020461,1.578303843155942,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1.036240750169067,0,1
1.4495973685829016,1.5108377116684737,2.2041944405204963,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1.3997548154603843,0,1
-0.9135523854430948,1.1335586794238242,-0.5375209425988673,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1.3813917951557306,1,1
1.6125732136881425,0.5202724992552084,1.5898408953683154,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.5619707731022783,0,1
0.9199258719908678,0.48537003371715715,0.8625874778969649,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.40628835456659923,0,1
-1.0357842692720256,-0.06642132621774938,-0.8228148169059825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.1670528570145721,1,0
-1.2395040756535771,0.3357880385540801,-0.9473399789305447,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.10686468992460632,1,1
-0.9542963467194051,0.33412601638560113,-0.6949145707734027,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.46016376546559695,1,1
-0.22090504374582004,-1.2946557087234591,-0.6594651579525929,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,-1.179239655135395,0,0
1.2866215234776603,0.11640111231490027,0.9245081386237936,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0.11990979124212,0,1
1.5310852911355222,-0.5450837107395957,0.5115566712899038,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.5173833421020534,0,0
1.4088534073065913,1.3379874061466956,2.156700609902448,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1.3994577615764028,0,1
-0.3431369275747509,-1.3179240190821602,-0.7633868653569708,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.3834518584762276,0,0
-1.1580161531009565,-1.5057325241202457,-0.9646345275624769,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.3446616630241497,1,0
0.4717422979514547,0.9357780413748666,0.811608266304624,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.9575634182667166,0,1
1.6125732136881425,-1.4658439920767583,-0.35339135403925315,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,-1.4647594211853878,0,0
1.368109446030281,-1.5107185906256815,-0.45993812686097785,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,-1.5239800398648948,0,0
1.3273654847539706,1.3147190957879948,1.8950102649781995,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1.206246576489819,0,1
-1.2802480369298874,-1.504070501951767,-0.9987383186147307,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.4991322278315353,1,0
0.22727853029359305,0.3075336616899431,0.22897609989315554,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.29636195116849073,0,1
-0.38388088885106114,-0.8209793907070487,-0.6289349853676515,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,-0.9112834109727499,0,0
-0.9135523854430948,-1.485788258098502,-0.9260085649929448,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,-1.5359069896409074,1,0
1.6125732136881425,0.6233178737008834,1.680924047538274,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.6569676396631502,0,1
0.10504664646466222,-0.2642019642667066,-0.1862695422592559,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.38514565291880276,0,0
1.0421577558197987,-1.504070501951767,-0.5310354868618927,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.5301205911145181,0,0
1.5310852911355222,1.374551893853226,2.290556886813882,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1.3910706095572967,0,1
0.22727853029359305,0.47041183420084937,0.25555764466544917,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0.3488910976600669,0,1
1.1236456783724194,-0.5002091121906725,0.34683933119470306,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.45196260270565103,0,0
-0.26164900502213034,0.9174957975216018,0.029338771935265483,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.8473932008572689,0,1
-0.9950403079957154,-0.21932736571778344,-0.8003363155591217,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.20352589539211072,1,0
0.1457906077409725,0.902537598005294,0.4490183481119349,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.891089246377472,0,1
0.8791819107145575,0.015017760037703748,0.5500061588733957,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.018885029539821668,0,1
0.9199258719908678,0.27595524048884895,0.8213143905368309,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.34993652873094366,0,1
1.6125732136881425,-0.1678046784949459,0.8743010050953782,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.18431485553298538,0,0
0.8791819107145575,-0.16614265632646738,0.42492951251745786,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-0.15504965469369544,0,0
1.6125732136881425,1.7219145270652598,2.671014897343134,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.6896012947495196,0,1
0.797693988161937,1.4792592904673796,1.521258303918472,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1.5047771099859975,0,1
1.1236456783724194,1.2166597878477559,1.7176749633811301,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1.2637236008377546,0,1
0.2680224915699033,-0.4702927131580572,-0.16672493755531212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,-0.5281986632664637,0,0
-0.7098325790615434,-0.28747027462540753,-0.5962209348304635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.08854954737774853,0,0
0.4309983366751445,-1.5157046571311175,-0.6648917637733266,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,-1.548750804419081,0,0
1.24587756220135,0.6050356298476185,1.305804405336736,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.6103812788482248,0,1
-1.2395040756535771,0.17623391038013098,-0.944869329125983,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19962985484914866,1,1
1.6125732136881425,1.4460188470978068,2.38080178280015,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.3869181326098163,0,1
0.3087664528462136,-1.3145999747452028,-0.5631318749479403,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.3128564636214495,0,0
1.0421577558197987,-0.6464670630167922,0.11329674654385427,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,-0.6958910029738283,0,0
1.4088534073065913,-0.6946657059026727,0.35908228335123665,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-0.615316569367351,0,0
-0.05792919864057891,0.4820459893801996,0.08854612975172695,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.5078763144500834,0,1
1.4903413298592119,0.6681924722498068,1.5451927239001637,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6311535238284932,0,1
-0.01718523736426863,0.48038396721172105,0.1481726156600338,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.5648409254644651,0,1
-0.46536881140368175,0.2078123315812251,-0.334618827399235,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.25883075304291453,0,1
0.797693988161937,-0.3672473387123819,0.2238362659247369,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.3688434858371357,0,0
1.6125732136881425,-1.3478404181147754,-0.22006450208593956,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.3257037027320309,0,0
0.797693988161937,-0.6830315507233222,-0.0031767442426274477,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.6966753238311147,0,0
0.3495104141225239,-0.49023697917980086,-0.1121721074956589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.5072398938169371,0,0
0.3495104141225239,-1.4841262359300234,-0.6533767709342087,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.4984857806892038,0,0
1.4088534073065913,0.15130357785295148,1.0455920384205735,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0.15412498117014511,0,1
-0.6690886177852331,-1.5107185906256815,-0.8856399119362665,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.5755392498341159,0,0
-0.6283446565089229,-1.5173666792995961,-0.8558376986687406,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.4775000150024926,0,0
0.10504664646466222,-0.12625412428298008,-0.06743569853448757,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.13018343687364442,0,0
1.0421577558197987,-1.472492080750673,-0.4817327876369331,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.4662874188219217,0,0
0.797693988161937,-0.48525091267436476,0.11942925230874861,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,-0.5196187350087909,0,0
1.5310852911355222,0.4920181223910713,1.4586317432474831,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.49860819506768667,0,1
-0.5468567339563023,-1.3262341299245533,-0.8010201561300271,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,-1.3313005149746326,0,0
0.10504664646466222,1.3994822263804054,0.6499351197186157,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1.4089610342213148,0,1
-0.01718523736426863,1.2149977656792768,0.4639525438055804,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1.3058751530843453,0,1
-0.6283446565089229,-0.3140626293210656,-0.601250471932607,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.352917275092677,0,0
1.4088534073065913,-0.47361675749501453,0.5066815498005453,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.44988700686465544,0,0
-0.9542963467194051,-1.5057325241202457,-0.9410309981796104,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,-1.5933698556913878,1,0
-1.1580161531009565,0.8593250216248496,-0.845028605773783,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9007522843904449,1,1
1.0421577558197987,0.8327326669291911,1.2540531156804695,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.7810686564297629,0,1
1.1236456783724194,0.47207385636932786,1.1108216051356543,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0.5042088130180634,0,1
-1.2802480369298874,-1.504070501951767,-0.9987383186147307,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.4991322278315353,1,0
-0.22090504374582004,-1.4924363467724167,-0.7646663090057617,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.4718303109059918,0,0
1.368109446030281,1.7102803718859096,2.4613626139274665,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1.799828949797506,0,1
-0.7098325790615434,0.7629277358530887,-0.4593204644098374,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.596808325862383,0,1
0.3495104141225239,0.5485268761193449,0.4003112519648607,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.43140135684812,0,1
1.082901717096109,-0.6813695285548437,0.1691731389988085,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.6493651329144039,0,0
0.7162060656093164,0.18454402122252414,0.5516164931210118,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.19456090119434313,0,1
-0.6283446565089229,-0.6763834620494076,-0.6578768830782317,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.603051916228497,0,0
-1.076528230548336,-0.5201533782124163,-0.8769264595005354,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.5143306109093836,1,0
0.7569500268856267,-1.1749901125929976,-0.36351660636330524,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.1988147506283422,0,0
0.6754621043330061,0.6814886495976356,0.8888381320704333,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.7591451107105335,0,1
1.082901717096109,0.14299346701055832,0.800137392212016,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0.15371053667902462,0,1
0.7162060656093164,0.18454402122252414,0.5167626833780873,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.14221484384406566,0,1
1.082901717096109,-1.4691680364137156,-0.43999645343844385,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.4247010982265222,0,0
-0.5876006952326126,0.31085770602690066,-0.3954365194633126,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.406050752592947,0,1
-0.9135523854430948,0.3407741050595158,-0.6604578297490685,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4582127520763105,1,1
-0.7505765403378537,-0.6713973955439717,-0.7244520715618684,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.629340483749505,0,0
0.10504664646466222,-1.4409136595495788,-0.6961278363024286,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,-1.4790646615417362,0,0
-0.9950403079957154,-0.7096239054189802,-0.8549332643652849,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.7160120185801522,1,0
-0.5876006952326126,-1.4874502802669807,-0.8547567893792448,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,-1.5101756998463616,0,0
1.1236456783724194,0.9756665734183539,1.556729776112537,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0622906712873192,0,1
-1.076528230548336,-1.504070501951767,-0.9524577535257085,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.4596518153785305,1,0
-0.5468567339563023,0.3690284819236528,-0.4004660565654562,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.25181026011920343,0,1
0.8384379494382472,-0.021546727668825993,0.5330645602135439,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.03574368831214118,0,0
1.6125732136881425,1.4875694013097727,2.4871500212625794,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.49783600465873,0,1
1.1236456783724194,1.5291199555217385,1.9224300659341835,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1.5199873689418026,0,1
-0.791320501614164,-0.3772194717232536,-0.6905468148689097,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.31675864907490114,0,0
-1.1172721918246462,0.17124784387469535,-0.8660070697393026,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.023834801370865355,1,1
-0.791320501614164,1.070401837021636,-0.4186209207543338,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1.254005345464707,0,1
0.18653456901728277,0.8576629994563706,0.4744307461017127,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.8605592695202674,0,1
1.2866215234776603,0.2909134400051568,1.0944535501804327,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3193134828098306,0,1
1.1643896396487294,0.9823146620922681,1.5087285799096233,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.9505904778704701,0,1
-0.26164900502213034,-1.509056568457203,-0.7754974612739742,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,-1.477151471032794,0,0
-0.3431369275747509,-1.4974224132778524,-0.7942038097942273,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.4798751735056817,0,0
-0.6283446565089229,-0.33899296184824507,-0.5949414911816726,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,-0.32504874865526207,0,0
-0.26164900502213034,-1.1633559574136474,-0.6603695922560485,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1.144636776155605,0,0
0.797693988161937,1.2715065194075503,1.3595189792126987,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1.2712076768724179,0,1
-1.2802480369298874,-1.4791401694245876,-0.9984074280159055,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.4742844157981756,1,0
-0.46536881140368175,-0.987181607554912,-0.6674727104441635,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.9314188843264909,0,0
1.4088534073065913,1.359593694336918,2.000189356658113,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1.2240396258782076,0,1
0.4717422979514547,-0.2841462302884502,0.06011159762601207,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3249978128551935,0,0
1.5310852911355222,-0.14786041247320225,0.818579028253209,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,-0.18801967745414996,0,0
0.9606698332671781,-0.16614265632646738,0.5180200676536232,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-0.10135405876922518,0,0
0.5532302205040753,1.1584890119510036,1.035422667350011,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1.1879605813064726,0,1
1.24587756220135,-0.4702927131580572,0.4138115883969301,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.45284213636968895,0,0
-0.8728084241667845,-0.1295781686199374,-0.7036059638358788,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,-0.07316900271709915,1,0
-0.7098325790615434,-0.17112872283190322,-0.6248098825689635,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.23167294468989977,0,0
